Productgroepcode,Productgroep_oms,Productcode,Product_omschrijving,Product_description,Product_synoniemen,Meeteenheid,Hoeveelheid,Commentaarregel,Verrijkt_met,Bevat_een_spoor_van,ENERCJ_kJ,ENERCC_kcal,PROT_g,PROTPL_g,PROTAN_g,NT_g,CHO_g,SUGAR_g,STARCH_g,POLYL_g,FIBT_g,ALC_g,WATER_g,OA_g,FAT_g,FACID_g,FASAT_g,FAMSCIS_g,FAPU_g,FAPUN3_g,FAPUN6_g,FATRS_g,F4_0_g,F6_0_g,F8_0_g,F10_0_g,F11_0_g,F12_0_g,F13_0_g,F14_0_g,F15_0_g,F16_0_g,F17_0_g,F18_0_g,F19_0_g,F20_0_g,F21_0_g,F22_0_g,F23_0_g,F24_0_g,F25_0_g,F26_0_g,FASATXR_g,F10_1CIS_g,F12_1CIS_g,F14_1CIS_g,F16_1CIS_g,F18_1CIS_g,F20_1CIS_g,F22_1CIS_g,F24_1CIS_g,FAMSCXR_g,F18_2CN6_g,F18_2CN9_g,F18_2CT_g,F18_2TC_g,F18_2R_g,F18_3CN3_g,F18_3CN6_g,F18_4CN3_g,F20_2CN6_g,F20_3CN9_g,F20_3CN6_g,F20_3CN3_g,F20_4CN6_g,F20_4CN3_g,F20_5CN3_g,F21_5CN3_g,F22_2CN6_g,F22_2CN3_g,F22_3CN3_g,F22_4CN6_g,F22_5CN6_g,F22_5CN3_g,F22_6CN3_g,F24_2CN6_g,FAPUXR_g,F10_1TRS_g,F12_1TRS_g,F14_1TRS_g,F16_1TRS_g,F18_1TRS_g,F18_2TTN6_g,F18_3TTTN3_g,F20_1TRS_g,F20_2TT_g,F22_1TRS_g,F24_1TRS_g,FAMSTXR_g,FAUN_g,CHORL_mg,NA_mg,K_mg,CA_mg,P_mg,MG_mg,FE_mg,HAEM_mg,NHAEM_mg,CU_mg,SE_mug,ZN_mg,ID_mug,ASH_g,VITA_RAE_mug,VITA_RE_mug,RETOL_mug,CARTBTOT_mug,CARTA_mug,LUTN_mug,ZEA_mug,CRYPXB_mug,LYCPN_mug,VITD_mug,CHOCALOH_mug,CHOCAL_mug,VITE_mg,TOCPHA_mg,TOCPHB_mg,TOCPHG_mg,TOCPHD_mg,VITK_mug,VITK1_mug,VITK2_mug,THIA_mg,RIBF_mg,VITB6_mg,VITB12_mug,NIA_mg,FOL_mug,FOLFD_mug,FOLAC_mug,VITC_mg
9,Groente,1904,Groenten gekookt gem,Vegetables average boiled,,g,100,Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.,,,128,30,1.8,1.8,0.0,0.0,3.5,2.0,1.5,0.0,2.4,0.0,90.9,0.0,0.5,0.4,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,40.0,227.0,46.0,45.0,16.0,0.6,0.0,0.6,0.07,1.0,0.34,2.0,0.4,125.0,250.0,1.0,1353.0,272.0,1040.0,20.0,8.0,225.0,0.0,0.0,0.0,0.7,0.6,0.0,0.4,0.0,99.9,99.8,0.2,0.05,0.06,0.08,0.0,0.6,43.9,43.9,0.0,14.0
9,Groente,1905,Groenten rauw gem,Vegetables average raw,,g,100,Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.,,,83,20,1.0,1.0,0.0,0.0,2.5,2.2,0.3,0.0,1.3,0.0,94.5,,0.4,0.3,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,243.0,27.0,30.0,11.0,0.6,0.0,0.6,0.04,0.0,0.3,2.5,0.5,74.0,149.0,0.0,814.0,152.0,463.0,6.0,6.0,1046.0,0.0,0.0,0.0,0.3,0.3,0.0,0.2,0.0,30.3,30.3,,0.03,0.03,0.07,0.0,0.4,17.9,17.9,0.0,10.0
9,Groente,2113,Pompoen gekookt,Pumpkin boiled,,g,100,Per 100g.,,RIBF,60,14,0.6,0.6,0.0,0.1,1.8,1.7,0.1,0.0,1.1,0.0,94.9,,0.3,0.2,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,84.0,23.0,15.0,7.0,0.1,0.0,0.1,0.02,,0.2,0.2,,4.0,8.0,0.0,45.0,0.0,146.0,0.0,4.0,0.0,0.0,0.0,0.0,1.1,,,,,0.8,0.8,,0.14,0.0,0.03,0.0,0.1,10.0,10.0,0.0,7.0
9,Groente,2293,Tomaat in blik,Tomatoes tinned,Tomaatblokjes in blik; tomaten hele in blik,g,100,Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.,,,103,24,1.1,1.1,0.0,,3.7,3.6,0.1,0.0,0.7,0.0,94.1,,0.4,0.3,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,224.0,11.0,21.0,9.0,0.5,0.0,0.5,0.04,0.0,0.17,3.0,0.2,35.0,69.0,0.0,414.0,0.0,73.0,0.0,0.0,6387.0,0.0,0.0,0.0,1.2,1.1,0.0,0.5,0.0,2.6,2.6,,0.04,0.02,0.08,0.0,0.6,21.9,21.9,0.0,11.0
9,Groente,2316,Tajerblad bereid z vet,Tannia leaves prepared wo fat,Tayerblad; boterblad,g,100,Per 100g.,,,159,38,4.6,4.6,0.0,,0.9,0.0,0.9,0.0,3.4,0.0,88.0,,1.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,541.0,354.0,61.0,39.0,1.0,0.0,1.0,0.1,,1.3,,2.1,660.0,1320.0,0.0,7919.0,,,,,,0.0,0.0,0.0,1.3,1.3,,0.2,,159.0,159.0,,0.04,0.53,,0.0,,,,,0.0
9,Groente,2331,Bamipakket gekookt,Bami vegetables mixed boiled,Bamigroente bereid zonder vet,g,100,Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.,,,79,19,1.2,1.2,0.0,0.1,2.0,1.6,0.4,0.0,2.1,0.0,94.3,,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,153.0,36.0,25.0,10.0,0.3,0.0,0.3,0.06,1.0,0.17,1.6,0.2,12.0,24.0,0.0,145.0,1.0,254.0,12.0,0.0,313.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.0,25.2,25.2,,0.04,0.03,0.07,0.0,0.5,30.6,30.6,0.0,9.0
9,Groente,2346,Sla gem rauw,Lettuce average raw,,g,100,Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.,,,61,15,1.4,1.4,0.0,0.0,1.0,0.9,0.1,0.0,1.3,0.0,95.6,,0.3,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,301.0,53.0,35.0,15.0,0.7,0.0,0.7,0.04,0.0,0.33,1.9,0.7,66.0,131.0,0.0,777.0,7.0,1085.0,6.0,15.0,3.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.0,74.2,74.2,,0.05,0.05,0.06,0.0,0.3,24.5,24.5,0.0,1.0
9,Groente,2377,"Tomaat gedroogd in olie blik/glas, uitgelekt","Tomatoes dried in oil tin/glass, drained",Tomaten gedroogd blik/glas in olie,g,100,"Per 100g. Gem van Grand'Italia, Albert Heijn, Sacla en Vivitalia.",,,817,197,4.4,4.4,0.0,,9.4,6.3,3.1,0.0,8.0,0.0,64.2,,14.0,13.4,1.5,4.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.85,0.0,0.48,0.0,0.03,0.0,0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.91,0.03,0.0,0.0,0.0,7.95,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,540.0,1565.0,47.0,139.0,81.0,2.7,0.0,2.7,0.47,3.0,0.78,,,44.0,87.0,0.0,522.0,,,,,,0.0,0.0,0.0,,,,,,,,,0.19,0.38,0.32,0.0,3.6,23.0,23.0,0.0,39.0
9,Groente,2378,Tomaat zongedroogd,Tomato sun-dried,Tomaten zongedroogde,g,100,Per 100g.,,,1396,331,14.1,14.1,0.0,,55.8,37.6,18.2,0.0,12.3,0.0,14.6,,3.0,2.4,0.5,0.4,1.5,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.0,3427.0,110.0,356.0,194.0,9.1,0.0,9.1,0.82,6.0,1.99,,,44.0,87.0,0.0,524.0,,,,,,0.0,0.0,0.0,0.0,,,,,43.0,43.0,,0.53,0.49,0.33,0.0,9.1,68.0,68.0,0.0,39.0
9,Groente,2402,Kappertjes,Capers,,g,100,Per 100g.,,,181,43,2.4,2.4,0.0,,4.9,0.4,4.5,0.0,3.2,0.0,83.9,,0.9,0.6,0.2,0.1,0.3,0.2,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,0.18,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,2964.0,40.0,40.0,10.0,33.0,1.7,0.0,1.7,0.37,1.0,0.32,,,7.0,14.0,0.0,83.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.9,,,,,24.6,24.6,,0.02,0.14,0.023,0.0,0.7,,,,4.0
9,Groente,2498,Tomaat gezeefd pak,Tomato sieved pack,Tomaten gezeefde pak,g,100,"Per 100g. Gem van Heinz, Albert Heijn en Royalti; Voor meer informatie zie Overzicht recepten op NEVO-website.",,,165,39,1.8,1.8,0.0,,6.3,6.0,0.3,0.0,2.0,0.0,89.4,,0.3,0.3,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,283.0,11.0,21.0,9.0,0.5,0.0,0.5,0.04,0.0,0.17,3.0,0.2,35.0,69.0,0.0,414.0,0.0,73.0,0.0,0.0,6387.0,0.0,0.0,0.0,1.2,1.1,0.0,0.5,0.0,2.6,2.6,,0.04,0.02,0.08,0.0,0.6,21.9,21.9,0.0,11.0
9,Groente,2524,Peper Spaanse rauw,Chili pepper raw,Chilipeper rauw,g,100,Per 100g.,,,127,30,1.8,1.8,0.0,,4.2,4.2,0.0,0.0,1.8,0.0,91.9,,0.3,0.2,0.0,0.0,0.2,0.0,0.2,0.0,,,,,,,,0.0,,0.03,,0.01,,,,,,,,,,,,,0.0,0.02,,,,,0.18,,,,,0.01,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,12.0,440.0,16.0,39.0,21.0,1.0,0.0,1.0,0.17,,0.3,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,14.0,14.0,,0.12,0.15,0.28,0.0,2.2,23.0,23.0,0.0,144.0
9,Groente,2708,Sla rode rauw,Lettuce red raw,,g,100,Per 100g.,,,76,18,1.3,1.3,0.0,,2.3,0.5,1.8,0.0,0.9,0.0,95.6,,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,187.0,33.0,28.0,12.0,1.2,0.0,1.2,0.03,2.0,0.2,2.5,,375.0,749.0,0.0,4495.0,,,,,,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,140.3,140.3,,0.06,0.08,0.1,0.0,0.3,36.0,36.0,0.0,4.0
9,Groente,2710,Kool rode m appeltjes blik/glas,Cabbage red w apple pieces glass,,g,100,Per 100g.,,,244,58,0.8,0.8,0.0,,11.9,10.2,1.7,0.0,2.2,0.0,84.8,0.0,0.3,0.2,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,164.0,35.0,27.0,10.0,0.3,0.0,0.3,0.03,0.0,0.14,1.8,0.0,1.0,1.0,0.0,6.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,40.7,40.7,0.0,0.08,0.03,0.09,0.0,0.2,17.8,17.8,0.0,32.0
9,Groente,2726,Wortel bospeen rauw,Carrot bunched raw,Waspeen/worteltjes rauw,g,100,Per 100g.,,,131,31,0.9,0.9,0.0,,5.0,4.8,0.3,0.0,2.5,0.0,90.6,,0.3,0.2,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.15,,,,,0.01,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,23.0,241.0,23.0,29.0,7.0,0.3,0.0,0.3,0.03,0.0,0.28,2.5,0.7,422.0,843.0,0.0,4134.0,1850.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,7.4,7.4,,0.03,0.03,0.064,0.0,0.6,34.0,34.0,0.0,4.0
9,Groente,2727,Wortel bospeen gekookt,Carrot bunched boiled,Waspeen/worteltjes gekookt,g,100,Per 100g.,,,125,30,0.8,0.8,0.0,,4.8,4.7,0.1,0.0,2.7,0.0,91.0,,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,202.0,25.0,28.0,7.0,0.2,0.0,0.2,0.03,0.0,0.3,2.5,0.5,624.0,1250.0,0.0,6360.0,2259.0,245.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.1,0.0,7.4,7.4,,0.03,0.03,0.051,0.0,0.5,38.7,38.7,0.0,3.0
9,Groente,2728,Wortel winterpeen rauw,Carrot winter raw,Winterwortel rauw,g,100,Per 100g.,,,142,34,0.6,0.6,0.0,,5.7,3.1,2.6,0.0,3.3,0.0,89.5,,0.3,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,290.0,31.0,29.0,7.0,0.2,0.0,0.2,0.04,0.0,0.16,2.5,0.7,966.0,1930.0,0.0,9834.0,3518.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.1,0.0,7.4,7.4,,0.04,0.02,0.11,0.0,0.5,21.5,21.5,0.0,3.0
9,Groente,2729,Wortel winterpeen gekookt,Carrot winter boiled,Winterwortel gekookt,g,100,Per 100g.,,,141,34,0.6,0.6,0.0,,5.6,5.0,0.6,0.0,3.1,0.0,89.8,,0.3,0.2,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,226.0,32.0,26.0,7.0,0.2,0.0,0.2,0.05,0.0,0.17,2.5,0.6,1070.0,2150.0,0.0,11123.0,3520.0,315.0,8.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.1,0.2,0.0,7.4,7.4,,0.03,0.02,0.086,0.0,0.4,20.3,20.3,0.0,2.0
9,Groente,2730,Tomaat tros- rauw,Tomato vine raw,Trostomaat/trostomaten rauw,g,100,Per 100g.,,,91,22,0.7,0.7,0.0,,3.0,2.8,0.2,0.0,1.2,0.0,94.2,,0.5,0.4,0.1,0.1,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,262.0,8.0,26.0,8.0,0.2,0.0,0.2,0.02,0.0,0.1,2.5,0.4,34.0,68.0,0.0,408.0,0.0,39.0,9.0,0.0,3140.0,0.0,0.0,0.0,0.6,0.6,0.0,0.3,0.0,6.0,6.0,,0.04,0.02,0.097,0.0,0.8,18.2,18.2,0.0,16.0
9,Groente,2731,Tomaat kers- rauw,Tomato cherry raw,Kerstomaatjes/cherrytomaten rauw,g,100,Per 100g.,,STARCH,126,30,0.9,0.9,0.0,,3.9,4.0,0.0,0.0,1.9,0.0,92.0,,0.8,0.6,0.1,0.1,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,343.0,7.0,33.0,11.0,0.4,0.0,0.4,0.03,0.0,0.12,2.5,0.5,64.0,129.0,0.0,771.0,0.0,85.0,8.0,4.0,4152.0,0.0,0.0,0.0,0.6,0.6,0.0,0.8,0.0,6.0,6.0,,0.05,0.02,0.096,0.0,1.0,20.0,20.0,0.0,24.0
9,Groente,2732,Tomaat vlees- rauw,Tomato beef raw,Vleestomaat/vleestomaten rauw,g,100,Per 100g.,,,78,19,0.6,0.6,0.0,,2.3,2.4,0.0,0.0,1.3,0.0,95.0,,0.5,0.4,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,212.0,9.0,23.0,7.0,0.7,0.0,0.7,0.03,0.0,0.27,2.5,0.3,40.0,80.0,0.0,482.0,0.0,37.0,0.0,0.0,3794.0,0.0,0.0,0.0,0.6,0.5,0.0,0.3,0.0,6.0,6.0,,0.03,0.01,0.063,0.0,0.6,10.3,10.3,0.0,15.0
9,Groente,2733,Tomaat vlees- gekookt,Tomato beef boiled,Vleestomaat/vleestomaten gekookt,g,100,Per 100g.,,,90,22,0.7,0.7,0.0,,2.9,3.0,0.0,0.0,1.3,0.0,94.2,,0.5,0.4,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238.0,10.0,25.0,8.0,0.6,0.0,0.6,0.06,0.0,0.27,2.5,0.4,41.0,82.0,0.0,490.0,0.0,63.0,0.0,0.0,4395.0,0.0,0.0,0.0,0.8,0.8,0.0,0.3,0.0,2.8,2.8,,0.03,0.01,0.067,0.0,0.7,18.1,18.1,0.0,18.0
